epoch,batch,train_loss,train_accuracy
16,2004,0.7747314,0.75
16,2005,0.43970245,0.90625
16,2006,0.54796124,0.875
16,2007,0.6018854,0.8125
16,2008,0.731255,0.78125
16,2009,0.6047123,0.78125
16,2010,0.35528165,0.90625
16,2011,0.65099007,0.78125
16,2012,0.6495725,0.71875
16,2013,0.6315678,0.84375
16,2014,0.22013593,0.96875
16,2015,0.5772792,0.8125
16,2016,0.5664218,0.8125
16,2017,0.5846917,0.8125
16,2018,0.557258,0.84375
16,2019,0.46906075,0.90625
16,2020,0.4778632,0.875
16,2021,0.541574,0.875
16,2022,0.50072384,0.875
16,2023,0.5668773,0.78125
16,2024,0.5792536,0.84375
16,2025,0.46584943,0.84375
16,2026,0.44608483,0.84375
16,2027,0.3983683,0.96875
16,2028,0.27591264,0.9375
16,2029,0.44816965,0.90625
16,2030,0.45278046,0.875
16,2031,0.63658684,0.8125
16,2032,0.80865306,0.75
16,2033,0.7943011,0.78125
16,2034,0.46277097,0.90625
16,2035,0.44638285,0.84375
16,2036,0.36642516,0.9375
16,2037,0.56028444,0.84375
16,2038,0.3908534,0.875
16,2039,0.42753822,0.90625
16,2040,0.4360323,0.84375
16,2041,0.35513875,0.9375
16,2042,0.4776623,0.84375
16,2043,0.67706734,0.84375
16,2044,0.64689356,0.75
16,2045,0.45606163,0.875
16,2046,0.4621428,0.90625
16,2047,0.42901745,0.875
16,2048,0.5628483,0.84375
16,2049,0.48573297,0.90625
16,2050,0.54797816,0.75
16,2051,0.36147287,0.875
16,2052,0.58352095,0.78125
16,2053,0.5390875,0.84375
16,2054,0.5250121,0.875
16,2055,0.7517548,0.875
16,2056,0.60106796,0.78125
16,2057,0.8211726,0.8125
16,2058,0.5285171,0.875
16,2059,0.2734171,0.96875
16,2060,0.39318696,0.90625
16,2061,0.4931768,0.90625
16,2062,0.5752375,0.875
16,2063,0.52457154,0.875
16,2064,0.3023875,0.9375
16,2065,0.65890104,0.8125
16,2066,0.44863886,0.875
16,2067,0.425892,0.875
16,2068,0.3761834,0.875
16,2069,0.625848,0.78125
16,2070,0.24937603,0.96875
16,2071,0.26476723,0.96875
16,2072,0.3399127,0.9375
16,2073,0.3655023,0.875
16,2074,0.60257834,0.84375
16,2075,0.5664295,0.875
16,2076,0.6214226,0.8125
16,2077,0.66234565,0.75
16,2078,0.30350623,0.9375
16,2079,0.39599842,0.875
16,2080,0.39784488,0.90625
16,2081,0.900659,0.75
16,2082,0.68639046,0.75
16,2083,0.7790482,0.71875
16,2084,0.45505437,0.875
16,2085,0.47772524,0.78125
16,2086,0.35436928,0.9375
16,2087,0.59888303,0.875
16,2088,0.45043325,0.84375
16,2089,0.3960258,0.875
16,2090,0.6744703,0.90625
16,2091,0.5497492,0.8125
16,2092,0.41626877,0.875
16,2093,0.4909207,0.875
16,2094,0.6644937,0.78125
16,2095,0.5198848,0.8125
16,2096,0.5179956,0.875
16,2097,0.27944604,0.9375
16,2098,0.72746235,0.75
16,2099,0.53993845,0.84375
16,2100,0.37808052,0.90625
16,2101,0.40009052,0.875
16,2102,0.46635526,0.875
16,2103,0.45159492,0.84375
16,2104,0.5634128,0.78125
16,2105,0.4561606,0.875
16,2106,0.551922,0.875
16,2107,0.5022102,0.78125
16,2108,0.36872435,0.96875
16,2109,0.68250924,0.78125
16,2110,0.3650395,0.90625
16,2111,0.5066822,0.875
16,2112,0.5591859,0.75
17,2113,0.49624166,0.875
17,2114,0.4922644,0.875
17,2115,0.3689126,0.96875
17,2116,0.8423128,0.84375
17,2117,0.3087554,0.90625
17,2118,0.39837742,0.90625
17,2119,0.72289944,0.84375
17,2120,0.766866,0.71875
17,2121,0.44013435,0.84375
17,2122,0.51497394,0.84375
17,2123,0.37968582,0.90625
17,2124,0.6182425,0.78125
17,2125,0.46236223,0.90625
17,2126,0.4401454,0.875
17,2127,0.40688327,0.875
17,2128,0.4107267,0.875
17,2129,0.8139184,0.78125
17,2130,0.33189583,0.875
17,2131,0.6737843,0.875
17,2132,0.32981053,0.90625
17,2133,0.25433072,0.9375
17,2134,0.39329845,0.875
17,2135,0.5777891,0.84375
17,2136,0.820033,0.78125
17,2137,0.48940566,0.875
17,2138,0.37829837,0.90625
17,2139,0.58691597,0.78125
17,2140,0.5305176,0.84375
17,2141,0.5638593,0.8125
17,2142,0.40050977,0.90625
17,2143,0.4194367,0.84375
17,2144,0.37393135,0.84375
17,2145,0.49425733,0.875
17,2146,0.441902,0.875
17,2147,0.6627976,0.8125
17,2148,0.4282558,0.875
17,2149,0.3823652,0.90625
17,2150,0.3586522,0.875
17,2151,0.8652155,0.625
17,2152,0.44106755,0.875
17,2153,0.62255967,0.875
17,2154,0.18409774,1.0
17,2155,0.3777282,0.875
17,2156,0.7379385,0.8125
17,2157,0.28056252,0.875
17,2158,0.70741343,0.75
17,2159,0.39997068,0.90625
17,2160,0.86711806,0.71875
17,2161,0.47230026,0.84375
17,2162,0.4853003,0.9375
17,2163,0.5465495,0.875
17,2164,0.3988104,0.96875
17,2165,0.5863222,0.84375
17,2166,0.7328346,0.75
17,2167,0.25255126,1.0
17,2168,0.9332425,0.71875
17,2169,0.3020989,0.90625
17,2170,0.35984254,0.9375
17,2171,0.41272464,0.84375
17,2172,0.48391324,0.8125
17,2173,0.603888,0.78125
17,2174,0.70837903,0.71875
17,2175,0.34438682,0.84375
17,2176,0.41082945,0.9375
17,2177,0.3344616,0.90625
17,2178,0.70564604,0.75
17,2179,0.84630954,0.75
17,2180,0.44144526,0.875
17,2181,0.68526095,0.8125
17,2182,0.71374077,0.8125
17,2183,0.5166909,0.90625
17,2184,0.81543756,0.71875
17,2185,0.39118233,0.90625
17,2186,0.4619735,0.84375
17,2187,0.38062036,0.96875
17,2188,0.64287424,0.8125
17,2189,0.4585258,0.875
17,2190,0.4847113,0.78125
17,2191,0.30933052,0.90625
17,2192,0.5523779,0.84375
17,2193,0.7506022,0.84375
17,2194,0.5985144,0.78125
17,2195,0.5834567,0.8125
17,2196,0.71344066,0.78125
17,2197,0.36548993,0.90625
17,2198,0.8113929,0.75
17,2199,0.4284653,0.875
17,2200,0.45431095,0.875
17,2201,0.6860408,0.78125
17,2202,0.55294883,0.8125
17,2203,0.5830184,0.8125
17,2204,0.57776916,0.8125
17,2205,0.41270563,0.875
17,2206,0.55771077,0.84375
17,2207,0.3416683,0.9375
17,2208,0.33367854,0.90625
17,2209,0.68685335,0.8125
17,2210,0.621678,0.8125
17,2211,0.28973913,0.9375
17,2212,0.6832815,0.84375
17,2213,0.41900852,0.875
17,2214,0.57246697,0.8125
17,2215,0.6801235,0.78125
17,2216,0.44812867,0.9375
17,2217,0.7078079,0.78125
17,2218,0.36791947,0.9375
17,2219,0.80228984,0.8125
17,2220,0.605848,0.78125
17,2221,0.9611695,0.6875
17,2222,0.60363233,0.8125
17,2223,0.33521774,1.0
17,2224,0.58260137,0.8125
17,2225,0.3312597,0.875
17,2226,0.5251181,0.84375
17,2227,0.46320555,0.90625
17,2228,0.61222214,0.84375
17,2229,0.5021204,0.90625
17,2230,0.5203901,0.875
17,2231,0.7383328,0.75
17,2232,0.39336342,0.90625
17,2233,0.4585442,0.90625
17,2234,0.56282586,0.78125
17,2235,0.4367029,0.84375
17,2236,0.6797097,0.8125
17,2237,0.45097715,0.84375
17,2238,0.43651807,0.90625
17,2239,0.33589655,0.90625
17,2240,0.38814205,0.90625
17,2241,0.35381946,0.875
17,2242,0.7009697,0.78125
17,2243,0.39714122,0.90625
17,2244,0.6589842,0.8125
18,2245,0.5320417,0.875
18,2246,0.60157585,0.90625
18,2247,0.5913389,0.75
18,2248,0.4300244,0.90625
18,2249,0.3324503,0.9375
18,2250,0.644832,0.8125
18,2251,0.4959306,0.8125
18,2252,0.5064516,0.875
18,2253,0.26799572,0.9375
18,2254,0.5079806,0.875
18,2255,0.68307406,0.84375
18,2256,0.56003416,0.84375
18,2257,0.4915241,0.875
18,2258,0.38162184,0.9375
18,2259,0.47644323,0.8125
18,2260,0.570625,0.90625
18,2261,0.64556,0.90625
18,2262,0.30846035,0.96875
18,2263,0.35601917,0.90625
18,2264,0.4678818,0.84375
18,2265,0.3666016,0.84375
18,2266,0.46607146,0.875
18,2267,0.4876386,0.875
18,2268,0.69418746,0.75
18,2269,0.34817147,0.9375
18,2270,0.77553725,0.75
18,2271,0.35534954,0.90625
18,2272,0.3429585,0.9375
18,2273,0.68542767,0.8125
18,2274,0.3187685,0.90625
18,2275,0.42328706,0.90625
18,2276,0.3840744,0.90625
18,2277,0.571423,0.8125
18,2278,0.54095227,0.875
18,2279,0.5524521,0.8125
18,2280,0.40876192,0.875
18,2281,0.25653976,0.96875
18,2282,0.25686446,0.96875
18,2283,0.44704318,0.84375
18,2284,0.36977592,0.9375
18,2285,0.5053511,0.84375
18,2286,0.57143676,0.84375
18,2287,0.4768124,0.9375
18,2288,0.49380124,0.90625
18,2289,0.56675196,0.8125
18,2290,0.57324,0.8125
18,2291,0.6935175,0.78125
18,2292,0.32025722,0.90625
18,2293,0.5247401,0.90625
18,2294,0.54155564,0.84375
18,2295,0.63729817,0.78125
18,2296,0.8444957,0.8125
18,2297,0.27125388,0.9375
18,2298,0.51855356,0.8125
18,2299,0.48122102,0.875
18,2300,0.40353683,0.875
18,2301,0.5752128,0.75
18,2302,0.43396652,0.90625
18,2303,0.43666384,0.875
18,2304,0.6284805,0.78125
18,2305,0.5460508,0.8125
18,2306,0.45456913,0.8125
18,2307,0.45454717,0.9375
18,2308,0.5571548,0.8125
18,2309,0.72002506,0.8125
18,2310,0.46723312,0.875
18,2311,0.39666927,0.90625
18,2312,0.7721096,0.8125
18,2313,0.20809563,0.96875
18,2314,0.36521417,0.90625
18,2315,0.48324358,0.84375
18,2316,0.31338295,0.96875
18,2317,0.7685205,0.75
18,2318,0.340589,0.90625
18,2319,0.57145643,0.84375
18,2320,0.8087366,0.8125
18,2321,0.4145151,0.875
18,2322,0.45618102,0.84375
18,2323,0.53444517,0.90625
18,2324,0.569675,0.84375
18,2325,0.3571777,0.90625
18,2326,0.53718436,0.78125
18,2327,0.71001023,0.78125
18,2328,0.57426226,0.75
18,2329,0.41246045,0.90625
18,2330,0.5780212,0.78125
18,2331,0.9023857,0.65625
18,2332,0.61903584,0.8125
18,2333,0.49931332,0.84375
18,2334,0.5744858,0.78125
18,2335,0.5270227,0.8125
18,2336,0.33440697,0.9375
18,2337,0.4882589,0.84375
18,2338,0.5461335,0.875
18,2339,0.45984685,0.8125
18,2340,0.5246334,0.875
18,2341,0.371882,0.90625
18,2342,0.4092343,0.9375
18,2343,0.6059577,0.78125
18,2344,0.6565024,0.875
18,2345,0.45853442,0.875
18,2346,0.54280347,0.84375
18,2347,0.45414534,0.84375
18,2348,0.36134052,0.875
18,2349,0.6649918,0.75
18,2350,0.27614638,0.96875
18,2351,0.5372326,0.84375
18,2352,0.65491086,0.8125
18,2353,0.5804448,0.8125
18,2354,0.4987341,0.8125
18,2355,0.50395024,0.90625
18,2356,0.49686512,0.8125
18,2357,0.33597115,0.84375
18,2358,0.46997666,0.875
18,2359,0.9078928,0.6875
18,2360,0.73060685,0.71875
18,2361,0.60174894,0.875
18,2362,0.36108652,0.875
18,2363,0.5456286,0.75
18,2364,0.5389519,0.8125
18,2365,0.5086992,0.90625
18,2366,0.24400307,1.0
18,2367,0.4221892,0.90625
18,2368,0.5360369,0.84375
18,2369,0.6189295,0.78125
18,2370,0.34705678,0.9375
18,2371,0.50558114,0.84375
18,2372,0.47265175,0.90625
18,2373,0.651391,0.78125
18,2374,0.5729535,0.8125
18,2375,0.55110586,0.8125
18,2376,0.2707605,0.9375
19,2377,0.45475617,0.90625
19,2378,0.30760068,0.9375
19,2379,0.7140349,0.78125
19,2380,0.30710593,0.96875
19,2381,0.43093607,0.90625
19,2382,0.78556436,0.75
19,2383,0.57303894,0.84375
19,2384,0.54732174,0.84375
19,2385,0.48860192,0.84375
19,2386,0.47000143,0.84375
19,2387,0.45296225,0.90625
19,2388,0.5038161,0.8125
19,2389,0.47646016,0.84375
19,2390,0.58963966,0.84375
19,2391,0.5046025,0.84375
19,2392,0.3851772,0.90625
19,2393,0.5395923,0.84375
19,2394,0.61479664,0.8125
19,2395,0.4793418,0.875
19,2396,0.4485231,0.9375
19,2397,0.6882915,0.8125
19,2398,0.6267263,0.8125
19,2399,0.67426634,0.8125
19,2400,0.64218813,0.8125
19,2401,0.4470479,0.875
19,2402,0.71519303,0.78125
19,2403,0.6016066,0.8125
19,2404,0.48665798,0.8125
19,2405,0.5236458,0.90625
19,2406,0.43510357,0.875
19,2407,0.74940526,0.71875
19,2408,0.4808677,0.90625
19,2409,0.6921215,0.84375
19,2410,0.41157877,0.9375
19,2411,0.44810623,0.90625
19,2412,0.5510479,0.875
19,2413,0.5517646,0.875
19,2414,0.5060031,0.84375
19,2415,0.47711298,0.78125
19,2416,0.69687974,0.8125
19,2417,0.5899116,0.875
19,2418,0.6502828,0.8125
19,2419,0.43835658,0.90625
19,2420,0.48869997,0.84375
19,2421,0.6521664,0.84375
19,2422,0.43445656,0.8125
19,2423,0.5235784,0.8125
19,2424,0.46006808,0.875
19,2425,0.42925298,0.875
19,2426,0.26793322,0.90625
19,2427,0.5874998,0.875
19,2428,0.43559724,0.90625
19,2429,0.5107846,0.84375
19,2430,0.50630033,0.875
19,2431,0.19955006,0.96875
19,2432,0.6879331,0.75
19,2433,0.5664292,0.8125
19,2434,0.4265826,0.875
19,2435,0.53226596,0.84375
19,2436,0.42828298,0.875
19,2437,0.5857597,0.8125
19,2438,0.6046789,0.8125
19,2439,0.5934044,0.8125
19,2440,0.52697605,0.8125
19,2441,0.44101736,0.8125
19,2442,0.45978194,0.875
19,2443,0.7621284,0.78125
19,2444,0.6015412,0.875
19,2445,0.5678982,0.84375
19,2446,0.44015783,0.875
19,2447,0.7279105,0.8125
19,2448,0.31932944,0.9375
19,2449,0.304899,0.90625
19,2450,0.5809414,0.84375
19,2451,0.5183928,0.90625
19,2452,0.3995695,0.875
19,2453,0.4727148,0.875
19,2454,0.33824667,0.875
19,2455,0.46805477,0.8125
19,2456,0.5501447,0.875
19,2457,0.5918219,0.8125
19,2458,0.43122596,0.84375
19,2459,0.6832584,0.8125
19,2460,0.5232004,0.8125
19,2461,0.30681914,0.90625
19,2462,0.3672279,0.9375
19,2463,0.552436,0.875
19,2464,0.68769085,0.8125
19,2465,0.63660365,0.84375
19,2466,0.8862489,0.65625
19,2467,0.39138302,0.90625
19,2468,0.5002209,0.90625
19,2469,0.27877685,0.9375
19,2470,0.54299664,0.78125
19,2471,0.48966894,0.90625
19,2472,0.4237863,0.875
19,2473,0.5019269,0.84375
19,2474,0.38670778,0.9375
19,2475,0.5502912,0.84375
19,2476,0.38880968,0.9375
19,2477,0.4270758,0.90625
19,2478,0.41353896,0.875
19,2479,0.5432927,0.84375
19,2480,0.4916779,0.84375
19,2481,0.37863082,0.875
19,2482,0.27349597,0.9375
19,2483,0.7734508,0.78125
19,2484,0.7399591,0.71875
19,2485,0.48132467,0.90625
19,2486,0.4887356,0.8125
19,2487,0.77761793,0.875
19,2488,0.17385128,1.0
19,2489,0.6211716,0.84375
19,2490,0.54189134,0.875
19,2491,0.35052386,0.875
19,2492,0.6675985,0.75
19,2493,0.53834003,0.875
19,2494,0.39425048,0.90625
19,2495,0.47357848,0.84375
19,2496,0.4247687,0.875
19,2497,0.5631512,0.8125
19,2498,0.4587269,0.84375
19,2499,0.45711112,0.84375
19,2500,0.383712,0.84375
19,2501,0.29262862,0.9375
19,2502,0.5916009,0.84375
19,2503,0.5587956,0.90625
19,2504,0.546269,0.84375
19,2505,0.56916124,0.8125
19,2506,0.5185281,0.875
19,2507,0.49661684,0.875
19,2508,0.59883034,0.90625
20,2509,0.4569092,0.84375
20,2510,0.38493466,0.875
20,2511,0.2478936,0.9375
20,2512,0.24432349,0.96875
20,2513,0.4419479,0.875
20,2514,0.75644004,0.71875
20,2515,0.54781544,0.84375
20,2516,0.7403927,0.78125
20,2517,0.76420987,0.78125
20,2518,0.37546632,0.9375
20,2519,0.3115055,0.90625
20,2520,0.45369396,0.90625
20,2521,0.5485111,0.84375
20,2522,0.67414594,0.8125
20,2523,0.30119327,0.90625
20,2524,0.24284342,0.9375
20,2525,0.42803735,0.90625
20,2526,0.36967337,0.875
20,2527,0.6958401,0.8125
20,2528,0.48930123,0.8125
20,2529,0.8878004,0.78125
20,2530,0.5661819,0.78125
20,2531,0.3095608,0.9375
20,2532,0.27894574,0.90625
20,2533,0.53177375,0.8125
20,2534,0.48783943,0.90625
20,2535,0.6274062,0.8125
20,2536,0.47028536,0.875
20,2537,0.42010015,0.875
20,2538,0.4442352,0.9375
20,2539,0.5562186,0.875
20,2540,0.4087713,0.875
20,2541,0.7115361,0.71875
20,2542,0.51050407,0.84375
20,2543,0.3845501,0.875
20,2544,0.5776406,0.8125
20,2545,0.5268823,0.84375
20,2546,0.655587,0.78125
20,2547,0.42516765,0.875
20,2548,0.5102657,0.84375
20,2549,0.9354532,0.6875
20,2550,0.40163264,0.90625
20,2551,0.56806576,0.8125
20,2552,0.32069236,0.96875
20,2553,0.7102658,0.78125
20,2554,0.5259163,0.84375
20,2555,0.42027128,0.90625
20,2556,0.56806105,0.875
20,2557,0.80390126,0.8125
20,2558,0.5958842,0.84375
20,2559,0.5862116,0.78125
20,2560,0.76342213,0.75
20,2561,0.65944463,0.8125
20,2562,0.6057417,0.78125
20,2563,0.52441835,0.875
20,2564,0.59367275,0.84375
20,2565,0.6566896,0.8125
20,2566,0.91651404,0.75
20,2567,0.48092058,0.90625
20,2568,0.6244662,0.84375
20,2569,0.5290952,0.84375
20,2570,0.48214912,0.8125
20,2571,0.5439187,0.875
20,2572,0.48498696,0.84375
20,2573,0.33644307,0.90625
20,2574,0.37813148,0.90625
20,2575,0.3551418,0.90625
20,2576,0.3486296,0.90625
20,2577,0.5671125,0.84375
20,2578,0.78092647,0.8125
20,2579,0.5792826,0.84375
20,2580,0.55847657,0.78125
20,2581,0.5804471,0.84375
20,2582,0.4840571,0.875
20,2583,0.50112134,0.84375
20,2584,0.5821681,0.8125
20,2585,0.5370389,0.84375
20,2586,0.46196508,0.84375
20,2587,0.50556445,0.84375
20,2588,0.7849501,0.71875
20,2589,0.5314944,0.84375
20,2590,0.61398435,0.78125
20,2591,0.3218444,0.9375
20,2592,0.24424331,1.0
20,2593,0.37911358,0.90625
20,2594,0.5913797,0.84375
20,2595,0.47895664,0.90625
20,2596,0.29372647,0.90625
20,2597,0.80915844,0.78125
20,2598,0.42954978,0.875
20,2599,0.5731876,0.8125
20,2600,0.8037161,0.84375
20,2601,0.6227066,0.84375
20,2602,0.40671676,0.90625
20,2603,0.5279397,0.875
20,2604,0.5931043,0.78125
20,2605,0.290526,0.90625
20,2606,0.3137176,0.90625
20,2607,0.30317736,0.90625
20,2608,0.5196369,0.8125
20,2609,0.77040666,0.8125
20,2610,0.7359022,0.78125
20,2611,0.7409347,0.75
20,2612,0.6108179,0.84375
20,2613,0.3528761,0.875
20,2614,0.30234066,0.90625
20,2615,0.8757474,0.78125
20,2616,0.42286772,0.90625
20,2617,0.3184676,0.90625
20,2618,0.65765494,0.8125
20,2619,0.403992,0.90625
20,2620,0.49411237,0.875
20,2621,0.30117923,0.9375
20,2622,0.5415506,0.90625
20,2623,0.42137203,0.875
20,2624,0.3443248,0.90625
20,2625,0.5038203,0.90625
20,2626,0.46986902,0.875
20,2627,0.34724304,0.9375
20,2628,0.42763945,0.90625
20,2629,0.33882436,0.875
20,2630,0.57928205,0.84375
20,2631,0.39069003,0.9375
20,2632,0.54087794,0.875
20,2633,0.29028693,0.9375
20,2634,0.38632506,0.90625
20,2635,0.6631023,0.84375
20,2636,0.73355454,0.78125
20,2637,0.54926616,0.875
20,2638,0.5818265,0.84375
20,2639,0.62494636,0.875
20,2640,0.61871135,0.84375
